,...1,baseMean,log2FoldChange,lfcSE,pvalue,padj,regulate,Cluster
474,PF3D7_1321200,326.904628572421,1.47401277469032,0.351346632728092,1.08499823618733E-07,5.03550463461299E-06,Up,GroupD
475,PF3D7_1417200,3587.07051450728,0.342559620588683,0.269794360072258,0.074171614001073,0.213009774477711,Normal,GreopE
476,PF3D7_0503900,52.837894342498,-0.161667577834091,0.272989538081921,0.382244176735718,0.60340274360736,Normal,GroupA
477,PF3D7_1339000,24.057203582784,0.106546153976164,0.25441063514846,0.551653597533577,0.735628446612801,Normal,GroupB
478,PF3D7_0805800,3.4178706241309,0.232515639260734,0.439363095215128,0.115284157020005,0.287812860974082,Normal,GroupC
479,PF3D7_0410900,464.25412404169,0.239234215871967,0.226686750051749,0.163957471751799,0.362053302811008,Normal,GroupD
480,PF3D7_0908700,213.991315824825,0.020014318162347,0.130864013778412,0.856257437990306,0.93018651402954,Normal,GreopE
481,PF3D7_1111800,59.3339009655199,0.031316195889784,0.215778826934903,0.848638967305471,0.925694976389857,Normal,GroupA
482,PF3D7_1330300,224.386638593692,-0.249782926045989,0.174775122742626,0.083060803325085,0.229410051910077,Normal,GroupB
483,PF3D7_1014800,22.0777170611965,0.121509345290729,0.288538260674212,0.513380731667535,0.705015322164932,Normal,GroupC
484,PF3D7_1410500,226.742998870587,-0.099471522268674,0.180867984252788,0.493309424895579,0.690758328276278,Normal,GroupD
485,PF3D7_0510000,222.284147517749,-0.064841329677947,0.211698374516303,0.689442735295833,0.830629045063577,Normal,GreopE
486,PF3D7_0724100,6241.69913329127,0.203580372195695,0.28145368320882,0.279918958820368,0.499658102036357,Normal,GroupA
487,PF3D7_0512500,315.417850288361,-0.187687417729493,0.201072462823108,0.234376487607635,0.452905454700875,Normal,GroupB
488,PF3D7_1411300,437.612959067241,-0.039622429927183,0.142960258056676,0.740282689651557,0.863716159176613,Normal,GroupC
489,PF3D7_1241500,279.76684141735,-0.177394486346512,0.245585064575653,0.318490979288894,0.542643871207623,Normal,GroupD
490,PF3D7_1426800,1848.5089275927,0.011147000296374,0.249462623592244,0.949653519701518,0.973681762080673,Normal,GreopE
491,PF3D7_0217300,229.134992841904,0.115371264927757,0.210091364568561,0.475607946128948,0.680334864984243,Normal,GroupA
492,PF3D7_1445000,78.0641628673824,0.05159079035572,0.192122416246801,0.734303985045058,0.858955329339652,Normal,GroupB
493,PF3D7_1140300,32.0679494014335,0.479110442057144,0.308241096867631,0.022073358223443,0.0894300925978,Normal,GroupC
494,PF3D7_1467800,126.508200509833,0.200799011638303,0.214437095836896,0.223900244742116,0.441779916042766,Normal,GroupD
495,PF3D7_0819500,370.13822452785,-0.591125443783562,0.158705516203211,3.36942007115163E-05,0.000622311258039,Normal,GreopE
496,PF3D7_1117300,304.643327009305,-0.008461384324424,0.233268283634852,0.960592751752753,0.978615129834418,Normal,GroupA
497,PF3D7_0418100,1193.04689723046,0.3885965653926,0.141111713857404,0.002450981426487,0.017465655047015,Normal,GroupB
498,PF3D7_0719100,171.796137527116,-0.082258189256882,0.184765013211635,0.577417002881548,0.755147958970811,Normal,GroupC
499,PF3D7_1441000,397.719064064366,0.020322010015583,0.18198262650258,0.889401225258777,0.947508073995518,Normal,GroupD
500,PF3D7_1441100,13565.7526002693,-0.162175486176349,0.24065008174802,0.3559663065518,0.57595263545181,Normal,GreopE
501,PF3D7_1340300,5391.23476276617,0.129293399396107,0.253570594170834,0.470677169410606,0.676489420301638,Normal,GroupA
502,PF3D7_0507900,371.190367384279,0.404932755785928,0.347546648584828,0.053955643897359,0.170932990876699,Normal,GroupB
503,PF3D7_0505300,51.0377832015144,-0.301307175371382,0.297818008139913,0.125307118513141,0.304360627052998,Normal,GroupC
504,PF3D7_0724000,275.529994374138,0.473168293500573,0.253272865757242,0.013592503423928,0.063052242370298,Normal,GroupD
505,PF3D7_0115100,23.0803858067138,0.728531610202434,0.454278440427892,0.003099516247717,0.020959368898011,Normal,GreopE
506,PF3D7_1214600,303.322728982751,0.053506726510386,0.17706758977513,0.708279038193042,0.843041468081591,Normal,GroupA
507,PF3D7_0505900,327.267791450544,-0.57319757237641,0.163840339811127,8.77292063256986E-05,0.001338116826822,Normal,GroupB
508,PF3D7_1474200,51.5091377734478,0.060072086723317,0.289919548180606,0.744220150323802,0.866262683013557,Normal,GroupC
509,PF3D7_1111200,323.755759675546,0.029157927929672,0.152880390933035,0.818264017640423,0.908419599363515,Normal,GroupD
510,PF3D7_0616700,114.519004207973,-0.091801211304464,0.217680184981864,0.578417971071071,0.755547169332671,Normal,GreopE
511,PF3D7_1307600,337.581386405081,0.290244933220078,0.174167165777715,0.046127876010096,0.153790555328509,Normal,GroupA
512,PF3D7_1316300,7.2427135401324,0.031381247687516,0.372829784927219,0.847705220740825,0.925694976389857,Normal,GroupB
513,PF3D7_0209100,1296.98120930174,0.428867178016841,0.171798728286121,0.004139944174181,0.026292277036026,Normal,GroupC
514,PF3D7_0311700,99.0457199311082,0.039740195426121,0.218086856704305,0.809831928606426,0.9042540350263,Normal,GroupD
515,PF3D7_0822800,442.391084084592,0.141175454166267,0.198122661343418,0.364143236827293,0.584307853419681,Normal,GreopE
516,PF3D7_0405600,442.482052752962,-0.243538027488701,0.187259555790102,0.107761758248688,0.274587680567984,Normal,GroupA
517,PF3D7_1362500,36.5245321775425,-0.195908114189895,0.25895181791824,0.283523895092521,0.503609666454822,Normal,GroupB
518,PF3D7_1316200,181.846104877223,-0.165912655225742,0.173418840097922,0.238417023731085,0.457942850675555,Normal,GroupC
519,PF3D7_0825400,80.0307073695864,0.251072646900814,0.260787078443041,0.175201771585143,0.377480419566647,Normal,GroupD
520,PF3D7_0915900,495.530560202538,-0.034715001165891,0.158262848919689,0.790461527058148,0.89245973184399,Normal,GreopE
521,PF3D7_1326400,607.459151634222,0.190197110294535,0.223791655477829,0.26132653286684,0.480509002524489,Normal,GroupA
522,PF3D7_1010600,5866.72355205008,-0.197935626146398,0.149401729847838,0.113744730196122,0.285365599939883,Normal,GroupB
523,PF3D7_0505000,536.917365693735,0.05668576463664,0.195111186023002,0.712217925032515,0.843661285542443,Normal,GroupC
524,PF3D7_1354900,545.429475120069,0.339739470782849,0.279245242937097,0.080585758442263,0.225092936389654,Normal,GroupD
525,PF3D7_1134800,1279.36768227222,0.219943373489093,0.200443234962224,0.164490061990642,0.362345248117317,Normal,GreopE
526,PF3D7_0705100,145.182845985399,0.217540953737138,0.307358557956464,0.258527697437924,0.477972556039471,Normal,GroupA
527,PF3D7_1475600,2048.08572726631,0.012205707122602,0.111816371823939,0.897986107110698,0.951139318248542,Normal,GroupB
528,PF3D7_1407500,173.197714451436,-0.064805654017668,0.201927559126674,0.680441112128139,0.825283725453606,Normal,GroupC
529,PF3D7_1435300,858.299168066996,0.642769785193018,0.174443860462016,2.83799078007377E-05,0.000538821326427,Normal,GroupD
530,PF3D7_0728000,2040.57118980167,-0.136586541829848,0.167177064302212,0.316079600056942,0.539872141137952,Normal,GreopE
531,PF3D7_1441300,298.237086055337,0.046791207430472,0.247588598332701,0.790558252333259,0.89245973184399,Normal,GroupA
532,PF3D7_1228900,1057.00200464473,-0.117015507591216,0.12095689378797,0.247190063853954,0.466866798861554,Normal,GroupB
533,PF3D7_0414400,17.4122472481872,0.033237469429245,0.304684607669671,0.856489388489886,0.93018651402954,Normal,GroupC
534,PF3D7_0308000,104.517802266167,-0.866871451379891,0.276779540111505,5.57798040341374E-05,0.000934828197239,Normal,GroupD
535,PF3D7_1131700,13.6850931371203,0.070630122440153,0.309711867954796,0.701837593743841,0.838361002199159,Normal,GreopE
536,PF3D7_0405700,449.212638717198,0.564348888223712,0.21453045348482,0.00141843059137,0.011776877845775,Normal,GroupA
537,PF3D7_1473100,507.273031436284,-0.034833239292365,0.141073026608036,0.768169832485775,0.879064739809855,Normal,GroupB
538,PF3D7_1117400,704.026299634701,0.391773924562508,0.181658340246819,0.011096490471965,0.054429939713435,Normal,GroupC
539,PF3D7_1203400,310.812276983178,-0.169340739001119,0.245000863735175,0.339854007294596,0.561596853198312,Normal,GroupD
540,PF3D7_0312100,149.796469451624,0.006825519907398,0.167782509389776,0.9603234479673,0.97852436150543,Normal,GreopE
541,PF3D7_1314500,392.045513364107,0.059285325062285,0.163419610389353,0.658188250539815,0.810973950631086,Normal,GroupA
542,PF3D7_0301800,1170.64810586136,0.504308017778014,0.133242774020586,4.44009527880809E-05,0.000785332813157,Normal,GroupB
543,PF3D7_0405000,1244.42548853591,-0.078153015450561,0.118268449092596,0.430503813731919,0.642805398494628,Normal,GroupC
544,PF3D7_1208100,1111.94181067462,-0.35651314132557,0.210613290682717,0.034304349621394,0.124042867195508,Normal,GroupD
545,PF3D7_0602000,120.457930823935,0.348348863034451,0.281708086751087,0.074811723463588,0.213890657788204,Normal,GreopE
546,PF3D7_0603000,1149.25250342261,0.345497300221607,0.179053359032527,0.022063326845531,0.0894300925978,Normal,GroupA
547,PF3D7_0425000,3.15414305103268,0.1902295927218,0.415551977461056,0.22342527998296,0.441163371020899,Normal,GroupB
548,PF3D7_1236800,185.350194819054,-0.830249669742443,0.184010828237332,2.61374764684895E-07,1.06711652048043E-05,Normal,GroupC
549,PF3D7_0219200,3396.55907770393,-1.11658430453201,0.27376228907001,5.9288867917725E-07,2.11801679469241E-05,Down,GroupD
550,PF3D7_0910900,142.089392148775,0.137324507611984,0.188023857218435,0.358863877239671,0.578252729341209,Normal,GreopE
551,PF3D7_0521900,186.20720066179,-0.127514779302976,0.179473654855686,0.376960614655421,0.598332691487557,Normal,GroupA
552,PF3D7_0723500,134.22119808658,0.358878835685414,0.197743722562941,0.026655233477517,0.102796816607184,Normal,GroupB
553,PF3D7_0923800.1,272.843073914527,-0.568258675362666,0.2882402973256,0.006348768017436,0.036288221404925,Normal,GroupC
554,PF3D7_1340400,5.19263719041799,0.22783749161544,0.403245051240381,0.190018283490827,0.397401255843278,Normal,GroupD
555,PF3D7_0113800,165.956128158361,0.108360583445925,0.236641176057315,0.531640031414375,0.720008514989594,Normal,GreopE
556,PF3D7_1326500,124.881904032605,0.171028564938296,0.249342057594092,0.33918541031048,0.561175130403994,Normal,GroupA
557,PF3D7_1326700,370.331126369416,-0.446988893788298,0.164290599360065,0.002089875526828,0.015418511019942,Normal,GroupB
558,PF3D7_1212200,51.0062355949349,-0.567310268361917,0.268482564447167,0.004808413824043,0.029650918660049,Normal,GroupC
559,PF3D7_1120600,133.328282589531,-0.162555131639468,0.273075595677936,0.379765703997002,0.601028205393098,Normal,GroupD
560,PF3D7_1454200,272.201085101218,-0.128907498505699,0.198742541305263,0.408079808606321,0.624250025546598,Normal,GreopE
561,PF3D7_0210100.2,1.93423687296094,-0.051238101064528,0.420310830420835,0.663418313773218,0.814645283534278,Normal,GroupA
562,PF3D7_0609900,782.520942861024,0.348364664373075,0.22832610087822,0.048378996984301,0.158634029966639,Normal,GroupB
563,PF3D7_0105900,67.7708348112208,-0.24558379101008,0.208776527773529,0.132857327003487,0.317724940556697,Normal,GroupC
564,PF3D7_1215600,45.7536989603194,-0.742360235548279,0.313574472654353,0.000952777605627,0.008551375865384,Normal,GroupD
565,PF3D7_0315400,166.472717442782,-0.77600573383555,0.279011951093583,0.000267276581637,0.003305949517738,Normal,GreopE
566,PF3D7_1415900,452.632301779942,-0.010945432397106,0.183136850628225,0.940581478430716,0.96912611702627,Normal,GroupA
567,PF3D7_0929500,9.39203587638314,0.142437628659406,0.335533629458608,0.442915467585771,0.653541029617047,Normal,GroupB
568,PF3D7_0622100,178.220239860819,0.544998938286438,0.270755803653377,0.006744688278977,0.037678659830089,Normal,GroupC
569,PF3D7_0934200,25.1765279723722,-0.202347547420334,0.315189521261837,0.291500597249076,0.512248622350319,Normal,GroupD
570,PF3D7_1434500,1489.66579394441,-0.040738476960457,0.183293227026675,0.781500360027505,0.886473147054387,Normal,GreopE
571,PF3D7_0521100,18.587818209545,-0.024911070003708,0.291082428252803,0.892082116490689,0.948916335966959,Normal,GroupA
572,PF3D7_0626100,392.592123385066,-0.599368573720007,0.215196633068024,0.000752106851909,0.007150491977088,Normal,GroupB
573,PF3D7_1022700,281.231716628387,-0.571883014206006,0.152048804370045,3.29193728580239E-05,0.000612165050065,Normal,GroupC
574,PF3D7_1119500,270.683711586363,0.11783547291808,0.160512075112202,0.37044688557556,0.591451510930693,Normal,GroupD
575,PF3D7_1146800,206.112742332692,-0.151876932979274,0.243363197647389,0.389364996456653,0.609997671886793,Normal,GreopE
576,PF3D7_0317700,1885.30529138735,0.062855042108558,0.175170716433614,0.65746425132783,0.810718757172791,Normal,GroupA
577,PF3D7_1003100,56.4474666931943,0.093784683506965,0.228522651448651,0.580966348765767,0.757054781329041,Normal,GroupB
578,PF3D7_0719700,15121.5607743607,-0.351814255126151,0.223345646758669,0.043613990780553,0.14811037059924,Normal,GroupC
579,PF3D7_1236900,287.950120637409,-0.428785090187774,0.186700968768196,0.006787918922564,0.037881191931679,Normal,GroupD
580,PF3D7_1038500,27.7882142240007,0.205518389107317,0.288371620885377,0.278634901141912,0.498745978279729,Normal,GreopE
581,PF3D7_0828300,754.096806981585,0.070576801915833,0.205487326985063,0.657533224049534,0.810718757172791,Normal,GroupA
582,PF3D7_1411000.1,1090.38539019708,-1.35510767037589,0.213542034268425,2.91025435651026E-12,4.15860030417125E-10,Down,GroupB
583,PF3D7_0109400,486.309219808009,-0.119710627641217,0.23033748804919,0.483753716408046,0.685654885338504,Normal,GroupC
584,PF3D7_1359500,141.080477555755,0.933511216408369,0.230174775480733,1.24717794666077E-06,3.86981500021029E-05,Normal,GroupD
585,PF3D7_1343800,475.065925916403,0.196280203093968,0.229801835012659,0.254129891698881,0.474364149853876,Normal,GreopE
586,PF3D7_1250000,847.042171886523,-0.104038555502651,0.175358335087517,0.462759510669676,0.669897132214434,Normal,GroupA
587,PF3D7_1027000,114.193183773532,0.980066902959624,0.344015011355516,7.48970615421736E-05,0.001172020300213,Normal,GroupB
588,PF3D7_1361200,2542.92464952181,0.028553721919867,0.251619967487447,0.871989245621797,0.937233096541242,Normal,GroupC
589,PF3D7_1231800,794.325094059985,0.092922555777652,0.155385842924377,0.467969382879362,0.674382629786342,Normal,GroupD
590,PF3D7_1404900,3802.62042253421,0.066674703668016,0.159442727847126,0.611268562604897,0.780067754393558,Normal,GreopE
591,PF3D7_1004700,73.0297772020304,-0.055385240967605,0.214745682888043,0.735063781461441,0.859053696751005,Normal,GroupA
592,PF3D7_1441500,382.810106299755,-0.199439338117759,0.125337929916813,0.064735977524976,0.19507012095484,Normal,GroupB
593,PF3D7_1313900,110.425049806808,-0.024227057101447,0.253096918521971,0.891483655357636,0.948786074739305,Normal,GroupC
594,PF3D7_0529700,74.4660024637098,-0.41608298996118,0.214176403250076,0.015851218799969,0.070148425496196,Normal,GroupD
595,PF3D7_0612400,37.6255909875316,-0.346566325247809,0.3043560832192,0.083867144567842,0.230793051195415,Normal,GreopE
596,PF3D7_1421100,303.931700818196,-0.221469166029689,0.188639883923036,0.143830372747327,0.332043692926932,Normal,GroupA
597,PF3D7_1252500,83.9044269231832,0.490292077477088,0.224544377449011,0.00644020528522,0.036503460019568,Normal,GroupB
598,PF3D7_1466000,20.0206335774869,0.314389921820108,0.31982782080904,0.116771757969828,0.289976924848185,Normal,GroupC
599,PF3D7_0517000,3977.40903941313,-0.913749357192179,0.17033507691515,2.18429678645472E-09,1.48259144380614E-07,Normal,GroupD
600,PF3D7_1025000,2680.76765987617,0.322766519988425,0.24822324516312,0.078847970200533,0.221836517196319,Normal,GreopE
601,PF3D7_1012200,578.850177424217,-1.04881039161895,0.219806155469458,3.12185742330722E-08,1.74759647510909E-06,Down,GroupA
602,PF3D7_1119100,631.360959900166,-0.037287201707897,0.153588082929312,0.769652447655029,0.879463971120961,Normal,GroupB
603,PF3D7_0905700.3,97.041059163273,0.000217297112759,0.294142073564911,0.999055690317168,0.999239712363644,Normal,GroupC
604,PF3D7_1226500,134.926148803603,-0.262772014004311,0.210290752009702,0.110680127117902,0.280313941348045,Normal,GroupD
605,PF3D7_1464600,6751.06467537414,-0.129616311047032,0.1045040945814,0.140814210686997,0.327900887613691,Normal,GreopE
606,PF3D7_1133200,1798.44079021466,0.396050747177897,0.298525697734163,0.050180294364735,0.162536145655258,Normal,GroupA
607,PF3D7_0110700,339.069578590175,-0.255746076038173,0.155715030614655,0.053077118672024,0.169384963812204,Normal,GroupB
608,PF3D7_1236700,258.249532493992,-0.327359115220109,0.189459224554906,0.035965105431317,0.128396135760716,Normal,GroupC
609,PF3D7_1307700,412.651552452549,0.165992416951425,0.167833211054413,0.22567798904934,0.44431888344377,Normal,GroupD
610,PF3D7_1427600,114.292446416918,-0.189541392604124,0.207923090627733,0.240679873188745,0.460822183150523,Normal,GreopE
611,PF3D7_0819300,19.085741751819,-0.346827006508807,0.336342008109856,0.089590484150447,0.242340211827126,Normal,GroupA
612,PF3D7_1447300,64.0082457942767,0.014311361378838,0.196486466168564,0.92617254180193,0.963894226257199,Normal,GroupB
613,PF3D7_1357200,154.223123498383,-0.010069851380728,0.153955323163007,0.93717522827178,0.968200435600412,Normal,GroupC
614,PF3D7_1472500,83.2162521459247,0.928294960784791,0.329998393454507,0.00010780273313,0.001586365422487,Normal,GroupD
615,PF3D7_0630600,608.233725780562,0.104623942378851,0.150963386945627,0.401462838998843,0.618423607308857,Normal,GreopE
616,PF3D7_1019300,651.184814062011,0.8234287167373,0.286481214873872,0.000156679653855,0.002175883683966,Normal,GroupA
617,PF3D7_0831500,4001.43370916984,-0.27334655749269,0.148714971560554,0.033459483461314,0.122018129748109,Normal,GroupB
618,PF3D7_1454000,557.104607799342,0.483906987387163,0.160419416479939,0.000731447715884,0.007004869660051,Normal,GroupC
619,PF3D7_1005800,61.7187287802536,0.039812695163232,0.24576032619442,0.820614558086579,0.909560532845504,Normal,GroupD
620,PF3D7_1245400,119.249876100759,-0.118052489311547,0.203391072991589,0.455767200706009,0.66366744431044,Normal,GreopE
621,PF3D7_1443600,67.1848930802929,-0.10022677819733,0.232535716428712,0.559110943248001,0.741928744339356,Normal,GroupA
622,PF3D7_1407700,234.373903135696,0.542159798928671,0.294957101490973,0.009515504354547,0.048288961350644,Normal,GroupB
623,PF3D7_0220300,254.457889341599,0.431014608434271,0.163336426333526,0.002817042914142,0.019585842540067,Normal,GroupC
624,PF3D7_0800900,49.0083957761263,0.299531051540577,0.374136677801381,0.128175941637624,0.309168060589423,Normal,GroupD
625,PF3D7_1338000,326.813046674013,-0.041049883511373,0.183022476930931,0.779633743275382,0.88524626434034,Normal,GreopE
626,PF3D7_0901600,3.54825836987253,-0.128137651921559,0.411343771106173,0.374796495634543,0.595716854263819,Normal,GroupA
627,PF3D7_0206500,1070.46658000948,0.532048749679599,0.248998873577768,0.005632867856699,0.033501065128012,Normal,GroupB
628,PF3D7_0114900,39.8766578195595,-0.531528340336119,0.312229324243267,0.012704508488199,0.059727689256208,Normal,GroupC
629,PF3D7_0203100,311.892094822282,-0.194465554505463,0.26195681304162,0.289224781123405,0.510065138519029,Normal,GroupD
630,PF3D7_1102000,80.2303747960835,-0.055030389044823,0.281283163648169,0.763956495181409,0.876830219580438,Normal,GreopE
631,PF3D7_1404400,36.1118924968915,0.036168930885721,0.25205886742363,0.838421904663743,0.918552298075698,Normal,GroupA
632,PF3D7_1128100,707.10450910375,-0.806372303642904,0.14585667112452,1.48170121777517E-09,1.11744966840544E-07,Normal,GroupB
633,PF3D7_0625300,251.18564683957,0.018450919171314,0.260839633072405,0.918104609287101,0.960092360000882,Normal,GroupC
634,PF3D7_0613400,403.85965539435,0.352126605200274,0.295471006245112,0.076876775187935,0.217757375727952,Normal,GroupD
635,PF3D7_1001300,29.6395144401077,-0.176081022812954,0.286771810723059,0.349061229650823,0.569531994292057,Normal,GreopE
636,PF3D7_1336100,33.9542350738658,0.245807977144172,0.267417336341683,0.188533064960909,0.395264302215342,Normal,GroupA
637,PF3D7_1243400,182.014459476611,-0.534357923603789,0.295224581116545,0.010485268701171,0.05194800095562,Normal,GroupB
638,PF3D7_1104800,687.622209358835,-0.41131772885513,0.203641346553391,0.013783779115088,0.063536435140006,Normal,GroupC
639,PF3D7_1408800,25.4674757255992,0.111488697229452,0.295808615319952,0.549059885473087,0.733145981084441,Normal,GroupD
640,PF3D7_0209500,85.5906405612149,-0.888998060607183,0.318652979708164,0.000141120124131,0.002005974539344,Normal,GreopE
641,PF3D7_0519900,151.931238175985,-0.272632200835694,0.196825319184144,0.084304204592274,0.231665906344153,Normal,GroupA
642,PF3D7_1450800,53.579036627612,-0.139198697091878,0.239194319199796,0.425535978778103,0.6395406489801,Normal,GroupB
643,PF3D7_1112600,86.8319077954642,0.005835216288781,0.238432442473369,0.973105099869897,0.986549793184006,Normal,GroupC
644,PF3D7_1319300,1790.59835526098,-0.212475967729217,0.202677304800455,0.182126682611993,0.386761003747799,Normal,GroupD
645,PF3D7_1319700,72.8226918486059,0.040151967740564,0.27869798441152,0.826073731915247,0.912205724180637,Normal,GreopE
646,PF3D7_0425200,265.55642227352,0.907933332867146,0.331216166273395,0.000146083389043,0.002044414439437,Normal,GroupA
647,PF3D7_1138700,1929.24617566511,0.272244087026575,0.255940761868543,0.139945170765244,0.327554414014498,Normal,GroupB
648,PF3D7_1450200,96.9299165756548,0.132658351346281,0.2191407136607,0.424892616559,0.639193079377581,Normal,GroupC
649,PF3D7_1130500,199.937121176669,-0.334637191329348,0.199715947386736,0.038825721861123,0.136015270777997,Normal,GroupD
650,PF3D7_1232900,148.045529824982,-0.62465458886907,0.224546669771637,0.00065206426402,0.006446733500206,Normal,GreopE
651,PF3D7_1327500,44.0690096725904,0.442185094800824,0.29217233915204,0.02952884094174,0.111575759874147,Normal,GroupA
652,PF3D7_1303300,258.50650906839,-0.192024306663791,0.191326935288641,0.207554550660794,0.421473900556512,Normal,GroupB
653,PF3D7_1028200,107.846978406983,-0.024503127021606,0.243635419697004,0.888540135521912,0.946962303411969,Normal,GroupC
654,PF3D7_0421700,29.8127537623591,0.163200796133189,0.253220275526961,0.364505301545784,0.584716037634743,Normal,GroupD
655,PF3D7_1247000.1,17.6524226420535,0.673702914185401,0.542155033020049,0.001926530522852,0.014468963677853,Normal,GreopE
656,PF3D7_0210300,157.593053149021,-0.062693392250642,0.151469331156421,0.617467734065723,0.785394658228361,Normal,GroupA
657,PF3D7_0901800,176.60991624152,-0.243977319440685,0.183718861143611,0.102315535672641,0.264558742239258,Normal,GroupB
658,PF3D7_0107400,44.4781530134693,0.420512030684468,0.32203876915746,0.043603179467343,0.14811037059924,Normal,GroupC
659,PF3D7_0814700,21.4358337511007,0.140908301949165,0.29189793217424,0.451243942479802,0.660532405528644,Normal,GroupD
660,PF3D7_1372500,264.85520620048,-0.722746110765639,0.195976769839591,1.69574089096384E-05,0.000343577352162,Normal,GreopE
661,PF3D7_0812200,25.9254223093533,0.151831350584987,0.263840764465785,0.405714134994674,0.62203723945978,Normal,GroupA
662,PF3D7_0410600,676.833411470936,0.106366343830236,0.201355516938708,0.49846770528728,0.693946656151771,Normal,GroupB
663,PF3D7_0909000,23.0673210217119,-0.318603366330629,0.315005510308442,0.111572160635228,0.282107872168443,Normal,GroupC
664,PF3D7_1036900,15361.9451584008,0.165212271901752,0.237099780424063,0.34351242544935,0.564995243686014,Normal,GroupD
665,PF3D7_1427100,5328.31237535412,0.011619293987448,0.233309687511009,0.945910936913165,0.971311722284131,Normal,GreopE
666,PF3D7_1430000,312.209257630071,-0.386305695320069,0.251992102468556,0.039564189065693,0.13806783202231,Normal,GroupA
667,PF3D7_1339700,680.978829956173,0.027124501666649,0.252517946986923,0.878505921563251,0.941813850757839,Normal,GroupB
668,PF3D7_1132300,246.50019191705,-0.7878658670062,0.16777249752945,1.3678173655569E-07,6.03841324794631E-06,Normal,GroupC
669,PF3D7_1369600,313.164428661364,0.437601125574041,0.286040251952628,0.029664181619071,0.111781059119748,Normal,GroupD
670,PF3D7_1470900,934.558276789664,-0.231338277325609,0.187047132825449,0.125215653805253,0.30435138771823,Normal,GreopE
671,PF3D7_0612000,48.0703391305141,-0.151630384371065,0.232137396008111,0.37850123767021,0.599778026457647,Normal,GroupA
672,PF3D7_1317300,1606.3400608188,-0.02949465630626,0.09716495002161,0.720461730087585,0.848797395178039,Normal,GroupB
673,PF3D7_0620100,34.5904056492511,-0.097606809886549,0.267811996631369,0.591807736391437,0.765322684713863,Normal,GroupC
674,PF3D7_1206400,14.091689599172,-0.712261419489073,0.430572272004852,0.003580457641863,0.023480537433957,Normal,GroupD
675,PF3D7_0401600.2,187.70265440299,-0.235210932916514,0.254232368930973,0.197519031713201,0.406874398165643,Normal,GreopE
676,PF3D7_0408800,2.77301749094005,-0.098833873891095,0.431818085530035,0.366214529177727,0.586657984477028,Normal,GroupA
677,PF3D7_1356500,4.00286292877897,-0.011239192773449,0.379002493056822,0.943558133248572,0.970363762034042,Normal,GroupB
678,PF3D7_1217300,978.528458551918,0.182548203966546,0.23287754855696,0.291618279080567,0.512289632936745,Normal,GroupC
679,PF3D7_1332500,823.411658247465,-0.128397731481371,0.253508691200428,0.473661518811965,0.679046674116587,Normal,GroupD
680,PF3D7_1204600,330.556078799368,-0.242543286972502,0.190134912753852,0.113067793206877,0.284239869033955,Normal,GreopE
681,PF3D7_0609600,13.8466530970276,0.307036099767971,0.3420845836312,0.12622483675227,0.305525953987567,Normal,GroupA
682,PF3D7_1432200,140.082820563402,0.033234116463726,0.241074429154716,0.848564445103893,0.925694976389857,Normal,GroupB
683,PF3D7_0414000,400.746477966981,-0.316291626174378,0.252864811211265,0.087510720954676,0.238187075079646,Normal,GroupC
684,PF3D7_1465100,157.682900455968,-0.12081961959777,0.1670565361516,0.374754722262143,0.595716854263819,Normal,GroupD
685,PF3D7_1456600,36.872847177512,0.354709318685249,0.286695155394962,0.071966344533436,0.20964444786296,Normal,GreopE
686,PF3D7_1028400,1361.89109112016,-0.039409414321649,0.113738687131284,0.682408255290722,0.826009100808877,Normal,GroupA
687,PF3D7_1001400,6091.22234402609,-0.149036785196042,0.162998002492981,0.264089257792007,0.482706380035386,Normal,GroupB
688,PF3D7_1339500,18.4379449266939,-0.07859710835978,0.311544372240526,0.670393737977431,0.81931982831813,Normal,GroupC
689,PF3D7_1024700,124.317610626014,-0.122399486398866,0.183962155639043,0.405448089418425,0.62203723945978,Normal,GroupD
690,PF3D7_0102000,1.85042881702325,0.096041341379013,0.427923316032101,0.404149434817997,0.621328264740012,Normal,GreopE
691,PF3D7_1125700,838.800402720583,-0.676880326798233,0.200632756654447,7.18970060529567E-05,0.001134885880429,Normal,GroupA
692,PF3D7_1243100,674.63738390503,-0.075147404348709,0.182104601731648,0.606852620544624,0.776256708965208,Normal,GroupB
693,PF3D7_0423200,264.842255366318,-0.151973679731433,0.186660966171936,0.307607276601542,0.529751827448897,Normal,GroupC
694,PF3D7_1219100,1947.99351218123,0.084950689710565,0.139591244052253,0.465006720291759,0.671525473995517,Normal,GroupD
695,PF3D7_0425400,77.9169995660595,-0.601173327180833,0.259497842448977,0.002502137254939,0.01776026835859,Normal,GreopE
696,PF3D7_0906910,784.815025312981,-0.142826741959684,0.153609366861913,0.259627948672357,0.479065270126031,Normal,GroupA
697,PF3D7_1002000,203.489433995143,0.461766801122024,0.175866312686868,0.002521361984684,0.017812610155524,Normal,GroupB
698,PF3D7_1009200,443.546074799657,0.05276686432793,0.14187306232569,0.656189997308453,0.810238835943624,Normal,GroupC
699,PF3D7_0710800,381.488485719423,0.335526894062771,0.162560184511987,0.016950995542151,0.073341757604685,Normal,GroupD
700,PF3D7_1246500,163.340136644487,0.418047275936747,0.198995866760036,0.011194464202761,0.054683709090354,Normal,GreopE
